route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
14,85.0.1,367950,NORTH NASHVILLE VIA BUENA VISTA,,0,2201,19102,1,1
14,85.0.1,367951,NORTH NASHVILLE VIA BUENA VISTA,,0,2203,19102,1,1
14,85.0.1,367952,NORTH NASHVILLE VIA BUENA VISTA,,0,2200,19102,1,1
14,85.0.1,367953,NORTH NASHVILLE VIA BUENA VISTA,,0,2202,19102,1,1
14,85.0.1,367954,NORTH NASHVILLE VIA BUENA VISTA,,0,2204,19102,1,1
14,85.0.1,367955,NORTH NASHVILLE VIA BUENA VISTA,,0,2201,19102,1,1
14,85.0.1,367956,NORTH NASHVILLE VIA BUENA VISTA,,0,2203,19102,1,1
14,85.0.1,367957,NORTH NASHVILLE VIA BUENA VISTA,,0,2200,19102,1,1
14,85.0.1,367958,NORTH NASHVILLE VIA BUENA VISTA,,0,2202,19102,1,1
14,85.0.1,367959,NORTH NASHVILLE VIA BUENA VISTA,,0,2204,19102,1,1
14,85.0.1,367960,NORTH NASHVILLE VIA BUENA VISTA,,0,2201,19102,1,1
14,85.0.1,367961,NORTH NASHVILLE VIA BUENA VISTA,,0,2203,19102,1,1
14,85.0.1,367978,NORTH NASHVILLE VIA BUENA VISTA,,0,2200,19102,1,1
14,85.0.1,367962,NORTH NASHVILLE VIA BUENA VISTA,,0,2202,19102,1,1
14,85.0.1,367979,NORTH NASHVILLE VIA BUENA VISTA,,0,2204,19102,1,1
14,85.0.1,367963,NORTH NASHVILLE VIA BUENA VISTA,,0,2201,19102,1,1
14,85.0.1,367980,NORTH NASHVILLE VIA BUENA VISTA,,0,2203,19102,1,1
14,85.0.1,367981,NORTH NASHVILLE VIA BUENA VISTA,,0,2200,19102,1,1
14,85.0.1,367982,NORTH NASHVILLE VIA BUENA VISTA,,0,2202,19102,1,1
14,85.0.1,367983,NORTH NASHVILLE VIA BUENA VISTA,,0,2204,19102,1,1
14,85.0.1,367984,NORTH NASHVILLE VIA BUENA VISTA,,0,2201,19102,1,1
14,85.0.1,367964,NORTH NASHVILLE VIA BUENA VISTA,,0,2203,19102,1,1
14,85.0.1,367965,NORTH NASHVILLE VIA BUENA VISTA,,0,2200,19102,1,1
14,85.91.1,367966,NORTH NASHVILLE VIA BUENA VISTA,,0,2202,19102,1,1
14,85.91.1,367967,NORTH NASHVILLE VIA BUENA VISTA,,0,2204,19102,1,1
14,85.91.1,367968,NORTH NASHVILLE VIA BUENA VISTA,,0,2201,19102,1,1
14,85.91.1,367969,NORTH NASHVILLE VIA BUENA VISTA,,0,2203,19102,1,1
14,85.91.1,367970,NORTH NASHVILLE VIA BUENA VISTA,,0,2204,19102,1,1
14,85.91.1,367971,NORTH NASHVILLE VIA BUENA VISTA,,0,2212,19102,1,1
14,85.91.1,367972,NORTH NASHVILLE VIA BUENA VISTA,,0,2201,19102,1,1
14,85.91.1,367973,NORTH NASHVILLE VIA BUENA VISTA,,0,2210,19102,1,1
14,85.91.1,367974,NORTH NASHVILLE VIA BUENA VISTA,,0,2211,19102,1,1
14,85.91.1,367975,NORTH NASHVILLE VIA BUENA VISTA,,0,2203,19102,1,1
14,85.0.1,367976,NORTH NASHVILLE VIA BUENA VISTA,,0,2204,19102,1,1
14,85.0.1,367977,NORTH NASHVILLE VIA BUENA VISTA,,0,2201,19102,1,1
14,85.0.1,367995,DOWNTOWN VIA BUENA VISTA,,1,2200,19105,1,1
14,85.0.1,367996,DOWNTOWN VIA BUENA VISTA,,1,2202,19105,1,1
14,85.0.1,368023,DOWNTOWN VIA BUENA VISTA,,1,2204,19105,1,1
14,85.0.1,367997,DOWNTOWN VIA BUENA VISTA,,1,2201,19105,1,1
14,85.0.1,367998,DOWNTOWN VIA BUENA VISTA,,1,2203,19105,1,1
14,85.0.1,367999,DOWNTOWN VIA BUENA VISTA,,1,2200,19105,1,1
14,85.0.1,368000,DOWNTOWN VIA BUENA VISTA,,1,2202,19105,1,1
14,85.0.1,368001,DOWNTOWN VIA BUENA VISTA,,1,2204,19105,1,1
14,85.0.1,368002,DOWNTOWN VIA BUENA VISTA,,1,2201,19105,1,1
14,85.0.1,368003,DOWNTOWN VIA BUENA VISTA,,1,2203,19105,1,1
14,85.0.1,368004,DOWNTOWN VIA BUENA VISTA,,1,2200,19105,1,1
14,85.0.1,368024,DOWNTOWN VIA BUENA VISTA,,1,2202,19105,1,1
14,85.0.1,368005,DOWNTOWN VIA BUENA VISTA,,1,2204,19105,1,1
14,85.0.1,368025,DOWNTOWN VIA BUENA VISTA,,1,2201,19105,1,1
14,85.0.1,368006,DOWNTOWN VIA BUENA VISTA,,1,2203,19105,1,1
14,85.0.1,368007,DOWNTOWN VIA BUENA VISTA,,1,2200,19105,1,1
14,85.0.1,368026,DOWNTOWN VIA BUENA VISTA,,1,2202,19105,1,1
14,85.0.1,368008,DOWNTOWN VIA BUENA VISTA,,1,2204,19105,1,1
14,85.0.1,368027,DOWNTOWN VIA BUENA VISTA,,1,2201,19105,1,1
14,85.0.1,368028,DOWNTOWN VIA BUENA VISTA,,1,2203,19105,1,1
14,85.0.1,368029,DOWNTOWN VIA BUENA VISTA,,1,2200,19105,1,1
14,85.0.1,368009,DOWNTOWN VIA BUENA VISTA,,1,2202,19105,1,1
14,85.91.1,368010,DOWNTOWN VIA BUENA VISTA,,1,2204,19105,1,1
14,85.91.1,368011,DOWNTOWN VIA BUENA VISTA,,1,2201,19105,1,1
14,85.91.1,368012,DOWNTOWN VIA BUENA VISTA,,1,2203,19105,1,1
14,85.91.1,368013,DOWNTOWN VIA BUENA VISTA,,1,2200,19105,1,1
14,85.91.1,368014,DOWNTOWN VIA BUENA VISTA,,1,2202,19105,1,1
14,85.91.1,368015,DOWNTOWN VIA BUENA VISTA,,1,2212,19105,1,1
14,85.91.1,368016,DOWNTOWN VIA BUENA VISTA,,1,2201,19105,1,1
14,85.91.1,368017,DOWNTOWN VIA BUENA VISTA,,1,2210,19105,1,1
14,85.91.1,368018,DOWNTOWN VIA BUENA VISTA,,1,2211,19105,1,1
14,85.91.1,368019,DOWNTOWN VIA BUENA VISTA,,1,2203,19105,1,1
14,85.91.1,368020,DOWNTOWN VIA BUENA VISTA,,1,2204,19105,1,1
14,85.0.1,368021,DOWNTOWN VIA BUENA VISTA,,1,2212,19105,1,1
14,85.0.1,368022,DOWNTOWN VIA BUENA VISTA,,1,2201,19105,1,1
17,85.0.1,368204,GREEN HILLS VIA 12TH AVE S,,0,1701,19106,1,1
17,85.0.1,368167,GREEN HILLS VIA 12TH AVE S,,0,1703,19106,1,1
17,85.0.1,368185,GREEN HILLS VIA 12TH AVE S,,0,1700,19106,1,1
17,85.0.1,368186,GREEN HILLS VIA 12TH AVE S,,0,1705,19106,1,1
17,85.0.1,368187,GREEN HILLS VIA 12TH AVE S,,0,1702,19106,1,1
17,85.0.1,368188,GREEN HILLS VIA 12TH AVE S,,0,1701,19106,1,1
17,85.0.1,368189,GREEN HILLS VIA 12TH AVE S,,0,1704,19106,1,1
17,85.0.1,368190,GREEN HILLS VIA 12TH AVE S,,0,1703,19106,1,1
17,85.0.1,368191,GREEN HILLS VIA 12TH AVE S,,0,1700,19106,1,1
17,85.0.1,368192,GREEN HILLS VIA 12TH AVE S,,0,1705,19106,1,1
17,85.0.1,368168,GREEN HILLS VIA 12TH AVE S,,0,1702,19106,1,1
17,85.0.1,368169,GREEN HILLS VIA 12TH AVE S,,0,1701,19106,1,1
17,85.0.1,368170,GREEN HILLS VIA 12TH AVE S,,0,1703,19106,1,1
17,85.0.1,368171,GREEN HILLS VIA 12TH AVE S,,0,1700,19106,1,1
17,85.0.1,368172,GREEN HILLS VIA 12TH AVE S,,0,1702,19106,1,1
17,85.0.1,368173,GREEN HILLS VIA 12TH AVE S,,0,1701,19106,1,1
17,85.0.1,368174,GREEN HILLS VIA 12TH AVE S,,0,1703,19106,1,1
17,85.0.1,368175,GREEN HILLS VIA 12TH AVE S,,0,1700,19106,1,1
17,85.0.1,368176,GREEN HILLS VIA 12TH AVE S,,0,1702,19106,1,1
17,85.0.1,368177,GREEN HILLS VIA 12TH AVE S,,0,1701,19106,1,1
17,85.0.1,368178,GREEN HILLS VIA 12TH AVE S,,0,1707,19106,1,1
17,85.0.1,368193,GREEN HILLS VIA 12TH AVE S,,0,1703,19106,1,1
17,85.0.1,368194,GREEN HILLS VIA 12TH AVE S,,0,1700,19106,1,1
17,85.0.1,368195,GREEN HILLS VIA 12TH AVE S,,0,1706,19106,1,1
17,85.0.1,368196,GREEN HILLS VIA 12TH AVE S,,0,1702,19106,1,1
17,85.0.1,368197,GREEN HILLS VIA 12TH AVE S,,0,1701,19106,1,1
17,85.0.1,368198,GREEN HILLS VIA 12TH AVE S,,0,1708,19106,1,1
17,85.0.1,368199,GREEN HILLS VIA 12TH AVE S,,0,1707,19106,1,1
17,85.0.1,368200,GREEN HILLS VIA 12TH AVE S,,0,1703,19106,1,1
17,85.0.1,368201,GREEN HILLS VIA 12TH AVE S,,0,1700,19106,1,1
17,85.0.1,368202,GREEN HILLS VIA 12TH AVE S,,0,1706,19106,1,1
17,85.0.1,368203,GREEN HILLS VIA 12TH AVE S,,0,1702,19106,1,1
17,85.0.1,368179,GREEN HILLS VIA 12TH AVE S,,0,1701,19106,1,1
17,85.0.1,368180,GREEN HILLS VIA 12TH AVE S,,0,1703,19106,1,1
17,85.0.1,368181,GREEN HILLS VIA 12TH AVE S,,0,1702,19106,1,1
17,85.0.1,368182,GREEN HILLS VIA 12TH AVE S,,0,1703,19106,1,1
17,85.0.1,368183,GREEN HILLS VIA 12TH AVE S,,0,1702,19106,1,1
17,85.0.1,368184,GREEN HILLS VIA 12TH AVE S,,0,1703,19106,1,1
17,85.0.1,368242,DOWNTOWN VIA 12TH AVE S,,1,1700,19107,1,1
17,85.0.1,368205,DOWNTOWN VIA 12TH AVE S,,1,1702,19107,1,1
17,85.0.1,368223,DOWNTOWN VIA 12TH AVE S,,1,1701,19107,1,1
17,85.0.1,368224,DOWNTOWN VIA 12TH AVE S,,1,1704,19107,1,1
17,85.0.1,368225,DOWNTOWN VIA 12TH AVE S,,1,1703,19107,1,1
17,85.0.1,368226,DOWNTOWN VIA 12TH AVE S,,1,1700,19107,1,1
17,85.0.1,368227,DOWNTOWN VIA 12TH AVE S,,1,1705,19107,1,1
17,85.0.1,368228,DOWNTOWN VIA 12TH AVE S,,1,1702,19107,1,1
17,85.0.1,368229,DOWNTOWN VIA 12TH AVE S,,1,1701,19107,1,1
17,85.0.1,368230,DOWNTOWN VIA 12TH AVE S,,1,1704,19107,1,1
17,85.0.1,368206,DOWNTOWN VIA 12TH AVE S,,1,1703,19107,1,1
17,85.0.1,368217,DOWNTOWN VIA 12TH AVE S,,1,1700,19107,1,1
17,85.0.1,368207,DOWNTOWN VIA 12TH AVE S,,1,1702,19107,1,1
17,85.0.1,368218,DOWNTOWN VIA 12TH AVE S,,1,1701,19107,1,1
17,85.0.1,368208,DOWNTOWN VIA 12TH AVE S,,1,1703,19107,1,1
17,85.0.1,368219,DOWNTOWN VIA 12TH AVE S,,1,1700,19107,1,1
17,85.0.1,368209,DOWNTOWN VIA 12TH AVE S,,1,1702,19107,1,1
17,85.0.1,368220,DOWNTOWN VIA 12TH AVE S,,1,1701,19107,1,1
17,85.0.1,368210,DOWNTOWN VIA 12TH AVE S,,1,1703,19107,1,1
17,85.0.1,368221,DOWNTOWN VIA 12TH AVE S,,1,1700,19107,1,1
17,85.0.1,368211,DOWNTOWN VIA 12TH AVE S,,1,1706,19107,1,1
17,85.0.1,368231,DOWNTOWN VIA 12TH AVE S,,1,1702,19107,1,1
17,85.0.1,368232,DOWNTOWN VIA 12TH AVE S,,1,1701,19107,1,1
17,85.0.1,368233,DOWNTOWN VIA 12TH AVE S,,1,1708,19107,1,1
17,85.0.1,368234,DOWNTOWN VIA 12TH AVE S,,1,1707,19107,1,1
17,85.0.1,368235,DOWNTOWN VIA 12TH AVE S,,1,1703,19107,1,1
17,85.0.1,368236,DOWNTOWN VIA 12TH AVE S,,1,1700,19107,1,1
17,85.0.1,368237,DOWNTOWN VIA 12TH AVE S,,1,1706,19107,1,1
17,85.0.1,368238,DOWNTOWN VIA 12TH AVE S,,1,1702,19107,1,1
17,85.0.1,368239,DOWNTOWN VIA 12TH AVE S,,1,1701,19107,1,1
17,85.0.1,368240,DOWNTOWN VIA 12TH AVE S,,1,1708,19107,1,1
17,85.0.1,368241,DOWNTOWN VIA 12TH AVE S,,1,1707,19107,1,1
17,85.0.1,368212,DOWNTOWN VIA 12TH AVE S,,1,1703,19107,1,1
17,85.0.1,368213,DOWNTOWN VIA 12TH AVE S,,1,1702,19107,1,1
17,85.0.1,368214,DOWNTOWN VIA 12TH AVE S,,1,1703,19107,1,1
17,85.0.1,368215,DOWNTOWN VIA 12TH AVE S,,1,1702,19107,1,1
17,85.0.1,368216,DOWNTOWN VIA 12TH AVE S,,1,1703,19107,1,1
17,85.0.1,368222,DOWNTOWN VIA 12TH AVE S,,1,1702,19107,1,1
18,85.0.1,384599,AIRPORT VIA I-40,,0,1800,19108,1,1
18,85.0.1,384600,AIRPORT VIA ELM HILL,,0,1800,19109,1,1
18,85.0.1,384601,AIRPORT VIA ELM HILL,,0,1801,19109,1,1
18,85.0.1,384602,AIRPORT VIA ELM HILL,,0,1800,19110,1,1
18,85.0.1,384603,AIRPORT VIA ELM HILL,,0,1801,19110,1,1
18,85.0.1,384604,AIRPORT VIA ELM HILL,,0,1800,19110,1,1
18,85.0.1,384605,AIRPORT VIA ELM HILL,,0,1801,19110,1,1
18,85.0.1,384606,AIRPORT VIA ELM HILL,,0,1800,19110,1,1
18,85.0.1,384607,AIRPORT VIA ELM HILL,,0,1801,19110,1,1
18,85.0.1,384608,AIRPORT VIA ELM HILL,,0,1800,19110,1,1
18,85.0.1,384609,AIRPORT VIA ELM HILL,,0,1801,19110,1,1
18,85.0.1,384610,AIRPORT VIA ELM HILL,,0,1800,19110,1,1
18,85.0.1,384611,AIRPORT VIA ELM HILL,,0,1801,19110,1,1
18,85.0.1,384612,AIRPORT VIA ELM HILL,,0,1800,19110,1,1
18,85.0.1,384613,AIRPORT VIA ELM HILL,,0,1801,19110,1,1
18,85.0.1,384614,AIRPORT VIA ELM HILL,,0,1800,19110,1,1
18,85.0.1,384615,AIRPORT VIA ELM HILL,,0,1801,19110,1,1
18,85.0.1,384616,AIRPORT VIA ELM HILL,,0,1800,19110,1,1
18,85.0.1,384617,AIRPORT VIA ELM HILL,,0,1800,19110,1,1
18,85.0.1,384618,AIRPORT VIA ELM HILL,,0,1800,19110,1,1
18,85.0.1,384619,AIRPORT VIA ELM HILL,,0,1800,19110,1,1
18,85.0.1,384620,AIRPORT VIA ELM HILL,,0,1800,19110,1,1
18,85.0.1,384621,DOWNTOWN VIA ELM HILL,,1,1800,19113,1,1
18,85.0.1,384622,DOWNTOWN VIA ELM HILL,,1,1801,19113,1,1
18,85.0.1,384623,DOWNTOWN VIA ELM HILL,,1,1800,19113,1,1
18,85.0.1,384624,DOWNTOWN VIA ELM HILL,,1,1801,19113,1,1
18,85.0.1,384625,DOWNTOWN VIA ELM HILL,,1,1800,19113,1,1
18,85.0.1,384626,DOWNTOWN VIA ELM HILL,,1,1801,19113,1,1
18,85.0.1,384627,DOWNTOWN VIA ELM HILL,,1,1800,19113,1,1
18,85.0.1,384628,DOWNTOWN VIA ELM HILL,,1,1801,19113,1,1
18,85.0.1,384629,DOWNTOWN VIA ELM HILL,,1,1800,19113,1,1
18,85.0.1,384630,DOWNTOWN VIA ELM HILL,,1,1801,19113,1,1
18,85.0.1,384631,DOWNTOWN VIA ELM HILL,,1,1800,19113,1,1
18,85.0.1,384632,DOWNTOWN VIA ELM HILL,,1,1801,19111,1,1
18,85.0.1,384633,DOWNTOWN VIA ELM HILL,,1,1800,19111,1,1
18,85.0.1,384634,DOWNTOWN VIA ELM HILL,,1,1801,19111,1,1
18,85.0.1,384635,DOWNTOWN VIA ELM HILL,,1,1800,19111,1,1
18,85.0.1,384636,DOWNTOWN VIA ELM HILL,,1,1801,19111,1,1
18,85.0.1,384637,DOWNTOWN VIA ELM HILL,,1,1800,19113,1,1
18,85.0.1,384638,DOWNTOWN EXPRESS,,1,1801,19112,1,1
18,85.0.1,384639,DOWNTOWN EXPRESS,,1,1800,19112,1,1
18,85.0.1,384640,DOWNTOWN EXPRESS,,1,1800,19112,1,1
18,85.0.1,384641,DOWNTOWN EXPRESS,,1,1800,19112,1,1
18,85.0.1,384642,DOWNTOWN EXPRESS,,1,1800,19112,1,1
18,85.0.1,384643,DOWNTOWN EXPRESS,,1,1800,19114,1,1
19,85.0.1,368490,DOWNTOWN,,0,1900,19115,1,1
19,85.0.1,368472,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368473,DOWNTOWN,,0,1902,19115,1,1
19,85.0.1,368492,DOWNTOWN,,0,1900,19115,1,1
19,85.9.1,368489,DOWNTOWN,,0,1901,19116,1,1
19,85.10.1,368474,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368493,DOWNTOWN,,0,1903,19115,1,1
19,85.0.1,368475,DOWNTOWN,,0,1902,19115,1,1
19,85.0.1,368494,DOWNTOWN,,0,1900,19115,1,1
19,85.0.1,368476,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368495,DOWNTOWN,,0,1903,19115,1,1
19,85.0.1,368477,DOWNTOWN,,0,1902,19115,1,1
19,85.0.1,368500,DOWNTOWN,,0,1900,19115,1,1
19,85.0.1,368501,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368502,DOWNTOWN,,0,1902,19115,1,1
19,85.0.1,368503,DOWNTOWN,,0,1900,19115,1,1
19,85.0.1,368504,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368505,DOWNTOWN,,0,1902,19115,1,1
19,85.0.1,368506,DOWNTOWN,,0,1900,19115,1,1
19,85.0.1,368507,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368508,DOWNTOWN,,0,1902,19115,1,1
19,85.0.1,368509,DOWNTOWN,,0,1900,19115,1,1
19,85.0.1,368510,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368511,DOWNTOWN,,0,1902,19115,1,1
19,85.0.1,368512,DOWNTOWN,,0,1900,19115,1,1
19,85.0.1,368478,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368496,DOWNTOWN,,0,1904,19115,1,1
19,85.0.1,368479,DOWNTOWN,,0,1902,19115,1,1
19,85.0.1,368497,DOWNTOWN,,0,1900,19115,1,1
19,85.0.1,368480,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368498,DOWNTOWN,,0,1904,19115,1,1
19,85.0.1,368481,DOWNTOWN,,0,1902,19115,1,1
19,85.0.1,368499,DOWNTOWN,,0,1900,19115,1,1
19,85.0.1,368482,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368483,DOWNTOWN,,0,1902,19115,1,1
19,85.0.1,368484,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368485,DOWNTOWN,,0,1902,19115,1,1
19,85.0.1,368486,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368487,DOWNTOWN,,0,1902,19115,1,1
19,85.0.1,368488,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368491,DOWNTOWN,,0,1901,19115,1,1
19,85.0.1,368526,THE NATIONS,,1,1900,19118,1,1
19,85.0.1,368513,THE NATIONS,,1,1901,19118,1,1
19,85.10.1,368514,THE NATIONS,,1,1902,19118,1,1
19,85.9.1,368525,THE NATIONS,,1,1902,19117,1,1
19,85.0.1,368528,THE NATIONS,,1,1900,19118,1,1
19,85.0.1,368515,THE NATIONS,,1,1901,19118,1,1
19,85.0.1,368529,THE NATIONS,,1,1903,19118,1,1
19,85.0.1,368516,THE NATIONS,,1,1902,19118,1,1
19,85.0.1,368552,THE NATIONS,,1,1900,19118,1,1
19,85.0.1,368517,THE NATIONS,,1,1901,19118,1,1
19,85.0.1,368530,THE NATIONS,,1,1902,19118,1,1
19,85.0.1,368531,THE NATIONS,,1,1900,19118,1,1
19,85.0.1,368532,THE NATIONS,,1,1901,19118,1,1
19,85.0.1,368533,THE NATIONS,,1,1902,19118,1,1
19,85.0.1,368534,THE NATIONS,,1,1900,19118,1,1
19,85.0.1,368535,THE NATIONS,,1,1901,19118,1,1
19,85.0.1,368536,THE NATIONS,,1,1902,19118,1,1
19,85.0.1,368537,THE NATIONS,,1,1900,19118,1,1
19,85.0.1,368538,THE NATIONS,,1,1901,19118,1,1
19,85.0.1,368539,THE NATIONS,,1,1902,19118,1,1
19,85.0.1,368540,THE NATIONS,,1,1900,19118,1,1
19,85.0.1,368541,THE NATIONS,,1,1901,19118,1,1
19,85.0.1,368542,THE NATIONS,,1,1902,19118,1,1
19,85.0.1,368543,THE NATIONS,,1,1900,19118,1,1
19,85.0.1,368544,THE NATIONS,,1,1901,19118,1,1
19,85.0.1,368545,THE NATIONS,,1,1904,19118,1,1
19,85.0.1,368546,THE NATIONS,,1,1902,19118,1,1
19,85.0.1,368547,THE NATIONS,,1,1900,19118,1,1
19,85.0.1,368548,THE NATIONS,,1,1901,19118,1,1
19,85.0.1,368549,THE NATIONS,,1,1904,19118,1,1
19,85.0.1,368550,THE NATIONS,,1,1902,19118,1,1
19,85.0.1,368551,THE NATIONS,,1,1900,19118,1,1
19,85.0.1,368518,THE NATIONS,,1,1901,19118,1,1
19,85.0.1,368519,THE NATIONS,,1,1902,19118,1,1
19,85.0.1,368520,THE NATIONS,,1,1901,19118,1,1
19,85.0.1,368521,THE NATIONS,,1,1902,19118,1,1
19,85.0.1,368522,THE NATIONS,,1,1901,19118,1,1
19,85.0.1,368523,THE NATIONS,,1,1902,19118,1,1
19,85.0.1,368524,THE NATIONS,,1,1901,19118,1,1
19,85.0.1,368527,THE NATIONS,,1,1901,19118,1,1
22,85.0.1,368734,DOWNTOWN,,0,2200,19121,1,1
22,85.0.1,368735,DOWNTOWN,,0,2212,19119,1,1
22,85.0.1,368659,DOWNTOWN,,0,2213,19121,1,1
22,85.0.1,368683,DOWNTOWN,,0,2201,19120,1,1
22,85.0.1,368708,DOWNTOWN,,0,2212,19119,1,1
22,85.0.1,368660,DOWNTOWN,,0,2214,19121,1,1
22,85.0.1,368684,DOWNTOWN,,0,2203,19120,1,1
22,85.0.1,368709,DOWNTOWN,,0,2213,19119,1,1
22,85.0.1,368661,DOWNTOWN,,0,2210,19121,1,1
22,85.0.1,368685,DOWNTOWN,,0,2200,19120,1,1
22,85.0.1,368710,DOWNTOWN,,0,2214,19119,1,1
22,85.0.1,368662,DOWNTOWN,,0,2211,19121,1,1
22,85.0.1,368686,DOWNTOWN,,0,2202,19120,1,1
22,85.0.1,368711,DOWNTOWN,,0,2210,19119,1,1
22,85.0.1,368663,DOWNTOWN,,0,2212,19121,1,1
22,85.0.1,368687,DOWNTOWN,,0,2204,19120,1,1
22,85.0.1,368712,DOWNTOWN,,0,2211,19119,1,1
22,85.0.1,368664,DOWNTOWN,,0,2213,19121,1,1
22,85.0.1,368688,DOWNTOWN,,0,2201,19120,1,1
22,85.0.1,368713,DOWNTOWN,,0,2212,19119,1,1
22,85.0.1,368665,DOWNTOWN,,0,2214,19121,1,1
22,85.0.1,368689,DOWNTOWN,,0,2203,19120,1,1
22,85.0.1,368714,DOWNTOWN,,0,2213,19119,1,1
22,85.0.1,368666,DOWNTOWN,,0,2210,19121,1,1
22,85.0.1,368690,DOWNTOWN,,0,2200,19120,1,1
22,85.0.1,368715,DOWNTOWN,,0,2214,19119,1,1
22,85.0.1,368667,DOWNTOWN,,0,2211,19121,1,1
22,85.0.1,368691,DOWNTOWN,,0,2202,19120,1,1
22,85.0.1,368716,DOWNTOWN,,0,2210,19119,1,1
22,85.0.1,368668,DOWNTOWN,,0,2212,19121,1,1
22,85.0.1,368692,DOWNTOWN,,0,2204,19120,1,1
22,85.0.1,368717,DOWNTOWN,,0,2211,19119,1,1
22,85.0.1,368669,DOWNTOWN,,0,2213,19121,1,1
22,85.0.1,368693,DOWNTOWN,,0,2201,19120,1,1
22,85.0.1,368718,DOWNTOWN,,0,2212,19119,1,1
22,85.0.1,368670,DOWNTOWN,,0,2214,19121,1,1
22,85.0.1,368694,DOWNTOWN,,0,2203,19120,1,1
22,85.0.1,368719,DOWNTOWN,,0,2213,19119,1,1
22,85.0.1,368671,DOWNTOWN,,0,2210,19121,1,1
22,85.0.1,368695,DOWNTOWN,,0,2200,19120,1,1
22,85.0.1,368720,DOWNTOWN,,0,2214,19119,1,1
22,85.0.1,368672,DOWNTOWN,,0,2211,19121,1,1
22,85.0.1,368696,DOWNTOWN,,0,2202,19120,1,1
22,85.0.1,368721,DOWNTOWN,,0,2210,19119,1,1
22,85.0.1,368673,DOWNTOWN,,0,2212,19121,1,1
22,85.0.1,368697,DOWNTOWN,,0,2204,19120,1,1
22,85.0.1,368722,DOWNTOWN,,0,2211,19119,1,1
22,85.0.1,368674,DOWNTOWN,,0,2213,19121,1,1
22,85.0.1,368698,DOWNTOWN,,0,2201,19120,1,1
22,85.0.1,368723,DOWNTOWN,,0,2212,19119,1,1
22,85.0.1,368675,DOWNTOWN,,0,2214,19121,1,1
22,85.0.1,368699,DOWNTOWN,,0,2203,19120,1,1
22,85.0.1,368724,DOWNTOWN,,0,2213,19119,1,1
22,85.0.1,368676,DOWNTOWN,,0,2210,19121,1,1
22,85.0.1,368700,DOWNTOWN,,0,2200,19120,1,1
22,85.0.1,368725,DOWNTOWN,,0,2214,19119,1,1
22,85.0.1,368677,DOWNTOWN,,0,2211,19121,1,1
22,85.0.1,368701,DOWNTOWN,,0,2202,19120,1,1
22,85.3.1,368754,DOWNTOWN,,0,8405,19123,1,2
22,85.0.1,368726,DOWNTOWN,,0,2210,19119,1,1
22,85.0.1,368753,DOWNTOWN,,0,2212,19120,1,1
22,85.0.1,368702,DOWNTOWN,,0,2204,19120,1,1
22,85.0.1,368727,DOWNTOWN,,0,2211,19119,1,1
22,85.0.1,368678,DOWNTOWN,,0,2213,19121,1,1
22,85.0.1,368703,DOWNTOWN,,0,2201,19120,1,1
22,85.0.1,368728,DOWNTOWN,,0,2212,19119,1,1
22,85.0.1,368679,DOWNTOWN,,0,2214,19121,1,1
22,85.0.1,368704,DOWNTOWN,,0,2203,19120,1,1
22,85.0.1,368729,DOWNTOWN,,0,2213,19119,1,1
22,85.0.1,368680,DOWNTOWN,,0,2210,19121,1,1
22,85.0.1,368705,DOWNTOWN,,0,2200,19120,1,1
22,85.0.1,368730,DOWNTOWN,,0,2214,19119,1,1
22,85.0.1,368681,DOWNTOWN,,0,2211,19121,1,1
22,85.0.1,368706,DOWNTOWN,,0,2202,19120,1,1
22,85.0.1,368731,DOWNTOWN,,0,2210,19119,1,1
22,85.0.1,368707,DOWNTOWN,,0,2204,19122,1,1
22,85.0.1,368682,DOWNTOWN,,0,2212,19121,1,1
22,85.0.1,368732,DOWNTOWN,,0,2211,19119,1,1
22,85.0.1,368733,DOWNTOWN,,0,2201,19119,1,1
22,85.0.1,368742,DOWNTOWN,,0,2203,19120,1,1
22,85.0.1,368736,DOWNTOWN,,0,2210,19119,1,1
22,85.0.1,368743,DOWNTOWN,,0,2204,19120,1,1
22,85.0.1,368737,DOWNTOWN,,0,2211,19119,1,1
22,85.0.1,368744,DOWNTOWN,,0,2212,19120,1,1
22,85.0.1,368738,DOWNTOWN,,0,2203,19119,1,1
22,85.0.1,368745,DOWNTOWN,,0,2201,19120,1,1
22,85.0.1,368739,DOWNTOWN,,0,2204,19119,1,1
22,85.0.1,368746,DOWNTOWN,,0,2210,19120,1,1
22,85.0.1,368740,DOWNTOWN,,0,2212,19119,1,1
